Id,HouseId,Last Hour,TotalConsumption,1SDConsumption,MeanConsumptionForThatHour,SDConsumptionForThatHour
0_12_18-9-2013_17,0,17,3280.97,,,
0_4_17-9-2013_17,0,17,0,,,
0_11_7-9-2013_17,0,17,596.149,,,
0_3_2-9-2013_17,0,17,3087.405,,,
0_0_10-9-2013_17,0,17,10382.252,,,
0_9_10-9-2013_17,0,17,13910.247,,,
0_6_16-9-2013_17,0,17,16396.063,,,
0_0_16-9-2013_17,0,17,10851.508,,,
0_0_13-9-2013_17,0,17,11811.284,,,
0_0_28-9-2013_17,0,17,139.998,,,
0_9_23-9-2013_17,0,17,4824.865,,,
0_1_6-9-2013_17,0,17,1675.868,,,
0_8_7-9-2013_17,0,17,1417.194,,,
0_12_17-9-2013_17,0,17,12440.58,,,
0_7_11-9-2013_17,0,17,7394.146,,,
0_2_10-9-2013_17,0,17,7941.476,,,
0_8_4-9-2013_17,0,17,17376.216,,,
0_8_15-9-2013_17,0,17,6449.829,,,
0_5_24-9-2013_17,0,17,241.724,,,
0_7_25-9-2013_17,0,17,1951.835,,,
0_5_30-9-2013_17,0,17,0,,,
0_1_14-9-2013_17,0,17,8291.613,,,
0_6_11-9-2013_17,0,17,21364.29,,,
0_7_12-9-2013_17,0,17,3332.993,,,
0_0_17-9-2013_17,0,17,13084.123,,,
0_9_13-9-2013_17,0,17,15588.42,,,
0_0_27-9-2013_17,0,17,2957.748,,,
0_0_11-9-2013_17,0,17,12427.069,,,
0_7_26-9-2013_17,0,17,3418.612,,,
0_0_24-9-2013_17,0,17,3314.571,,,
0_11_30-9-2013_17,0,17,0,,,
0_3_18-9-2013_17,0,17,3302.507,,,
0_4_7-9-2013_17,0,17,0,,,
0_0_2-9-2013_17,0,17,9531.527,,,
0_10_16-9-2013_17,0,17,13131.839,,,
0_12_21-9-2013_17,0,17,1413.829,,,
0_3_28-9-2013_17,0,17,0,,,
0_4_26-9-2013_17,0,17,0,,,
0_0_19-9-2013_17,0,17,4377.322,,,
0_4_6-9-2013_17,0,17,0,,,
0_10_18-9-2013_17,0,17,1487.206,,,
0_7_21-9-2013_17,0,17,1625.605,,,
0_4_23-9-2013_17,0,17,0,,,
0_11_4-9-2013_17,0,17,576.064,,,
0_9_18-9-2013_17,0,17,5154.738,,,
0_7_4-9-2013_17,0,17,15196.462,,,
0_12_19-9-2013_17,0,17,1769.983,,,
0_11_8-9-2013_17,0,17,593.148,,,
0_4_4-9-2013_17,0,17,0,,,
0_8_23-9-2013_17,0,17,5523.225,,,
0_0_21-9-2013_17,0,17,408.774,,,
0_1_5-9-2013_17,0,17,1626.288,,,
0_1_3-9-2013_17,0,17,25904.988,,,
0_8_18-9-2013_17,0,17,2333.845,,,
0_9_11-9-2013_17,0,17,15893.551,,,
0_11_6-9-2013_17,0,17,545.445,,,
0_0_25-9-2013_17,0,17,1569.75,,,
0_1_25-9-2013_7,0,7,9812.719,9442.189615,5548.4794,3893.710215
0_1_17-9-2013_7,0,7,30782.988,27331.9232,18351.227,8980.696199
0_1_19-9-2013_7,0,7,31277.327,27033.02832,15589.641,11443.38732
0_3_22-9-2013_7,0,7,3983.597,3874.071911,2216.908667,1657.163244
0_9_10-9-2013_7,0,7,27358.696,22189.60519,12414.5632,9775.041987
0_10_22-9-2013_7,0,7,8933.622,3874.071911,2216.908667,1657.163244
0_3_8-9-2013_7,0,7,6403.416,6255.003206,3471.662,2783.341206
0_9_7-9-2013_7,0,7,2611.673,2224.896,2224.896,0
0_8_26-9-2013_7,0,7,10800.595,9446.233,9446.233,0
0_1_11-9-2013_7,0,7,28098.208,24381.28663,14689.72667,9691.559962
0_10_30-9-2013_7,0,7,12033.218,7566.372634,4094.492667,3471.879967
0_1_1-9-2013_7,0,7,27339.213,20109.77364,10640.1436,9469.630036
0_1_3-9-2013_7,0,7,28611.992,24372.49762,14482.9894,9889.50822
0_9_4-9-2013_7,0,7,21044.179,20275.96522,9727.950167,10548.01506
0_9_28-9-2013_7,0,7,219.394,139.423,69.7115,69.7115
0_13_5-9-2013_7,0,7,23689.295,12137.99257,6934.136333,5203.856236
0_6_5-9-2013_7,0,7,12767.131,12137.99257,6934.136333,5203.856236
0_12_28-9-2013_7,0,7,183.247,139.423,69.7115,69.7115
0_1_15-9-2013_7,0,7,8437.042,5440.62263,2583.290833,2857.331796
0_10_8-9-2013_7,0,7,8304.385,6255.003206,3471.662,2783.341206
0_1_14-9-2013_7,0,7,30949.795,23978.4514,14234.041,9744.410396
0_8_23-9-2013_7,0,7,14211.865,11436.32,5718.16,5718.16
0_1_2-9-2013_7,0,7,6406.521,5767.433396,3384.27025,2383.163146
0_1_4-9-2013_7,0,7,30597.949,20275.96522,9727.950167,10548.01506
0_8_25-9-2013_7,0,7,10503.17,9442.189615,5548.4794,3893.710215
0_8_28-9-2013_7,0,7,177.073,139.423,69.7115,69.7115
0_1_10-9-2013_7,0,7,29636.132,22189.60519,12414.5632,9775.041987
0_9_26-9-2013_7,0,7,13175.188,9446.233,9446.233,0
0_9_6-9-2013_7,0,7,16474.663,6531.684,3332.087,3199.597
0_1_12-9-2013_7,0,7,4975.184,4366.630576,2338.096,2028.534576
0_6_29-9-2013_7,0,7,15975.839,12994.02079,7452.4596,5541.56119
0_9_17-9-2013_7,0,7,28174.206,27331.9232,18351.227,8980.696199
0_0_30-9-2013_7,0,7,8488.497,7566.372634,4094.492667,3471.879967
0_6_20-9-2013_7,0,7,28148.349,23700.50533,13623.105,10077.40033
0_1_18-9-2013_7,0,7,29219.686,22888.3503,12865.7414,10022.6089
0_9_6-9-2013_7,0,7,16474.663,6531.684,3332.087,3199.597
0_13_5-9-2013_7,0,7,23689.295,12137.99257,6934.136333,5203.856236
0_6_5-9-2013_7,0,7,12767.131,12137.99257,6934.136333,5203.856236
0_9_4-9-2013_7,0,7,21044.179,20275.96522,9727.950167,10548.01506
0_1_4-9-2013_7,0,7,30597.949,20275.96522,9727.950167,10548.01506
0_1_1-9-2013_7,0,7,27339.213,20109.77364,10640.1436,9469.630036
0_1_14-9-2013_7,0,7,30949.795,23978.4514,14234.041,9744.410396
0_8_23-9-2013_7,0,7,14211.865,11436.32,5718.16,5718.16
0_9_7-9-2013_7,0,7,2611.673,2224.896,2224.896,0
0_9_28-9-2013_7,0,7,219.394,139.423,69.7115,69.7115
0_12_28-9-2013_7,0,7,183.247,139.423,69.7115,69.7115
0_8_28-9-2013_7,0,7,177.073,139.423,69.7115,69.7115
0_1_3-9-2013_7,0,7,28611.992,24372.49762,14482.9894,9889.50822
0_10_30-9-2013_7,0,7,12033.218,7566.372634,4094.492667,3471.879967
0_0_30-9-2013_7,0,7,8488.497,7566.372634,4094.492667,3471.879967
0_1_11-9-2013_7,0,7,28098.208,24381.28663,14689.72667,9691.559962
0_6_29-9-2013_7,0,7,15975.839,12994.02079,7452.4596,5541.56119
0_3_8-9-2013_7,0,7,6403.416,6255.003206,3471.662,2783.341206
0_10_8-9-2013_7,0,7,8304.385,6255.003206,3471.662,2783.341206
0_1_25-9-2013_7,0,7,9812.719,9442.189615,5548.4794,3893.710215
0_8_25-9-2013_7,0,7,10503.17,9442.189615,5548.4794,3893.710215
0_1_2-9-2013_7,0,7,6406.521,5767.433396,3384.27025,2383.163146
0_1_15-9-2013_7,0,7,8437.042,5440.62263,2583.290833,2857.331796
0_3_22-9-2013_7,0,7,3983.597,3874.071911,2216.908667,1657.163244
0_10_22-9-2013_7,0,7,8933.622,3874.071911,2216.908667,1657.163244
0_1_18-9-2013_7,0,7,29219.686,22888.3503,12865.7414,10022.6089
0_1_12-9-2013_7,0,7,4975.184,4366.630576,2338.096,2028.534576
0_1_19-9-2013_7,0,7,31277.327,27033.02832,15589.641,11443.38732
0_9_10-9-2013_7,0,7,27358.696,22189.60519,12414.5632,9775.041987
0_1_10-9-2013_7,0,7,29636.132,22189.60519,12414.5632,9775.041987
0_6_20-9-2013_7,0,7,28148.349,23700.50533,13623.105,10077.40033
0_1_17-9-2013_7,0,7,30782.988,27331.9232,18351.227,8980.696199
0_9_17-9-2013_7,0,7,28174.206,27331.9232,18351.227,8980.696199
0_8_26-9-2013_7,0,7,10800.595,9446.233,9446.233,0
0_9_26-9-2013_7,0,7,13175.188,9446.233,9446.233,0
0_4_30-9-2013_7,0,7,0,,,
0_8_11-9-2013_7,0,7,12519.589,,,
0_11_17-9-2013_7,0,7,554.659,,,
0_0_18-9-2013_7,0,7,10689.3,,,
0_0_27-9-2013_7,0,7,10625.978,,,
0_1_13-9-2013_7,0,7,25816.267,,,
0_0_29-9-2013_7,0,7,3117.727,,,
0_7_3-9-2013_7,0,7,13992.69,,,
0_12_29-9-2013_7,0,7,1434.875,,,
0_1_9-9-2013_7,0,7,5615.881,,,
0_3_15-9-2013_7,0,7,1864.569,,,
0_12_26-9-2013_7,0,7,8921.41,,,
0_10_14-9-2013_7,0,7,12152.097,,,
0_4_18-9-2013_7,0,7,0,,,
0_2_29-9-2013_7,0,7,7625.727,,,
0_2_10-9-2013_7,0,7,14378.888,,,
0_4_19-9-2013_7,0,7,0,,,
0_11_25-9-2013_7,0,7,582.658,,,
0_7_20-9-2013_7,0,7,15412.623,,,
0_4_15-9-2013_7,0,7,0,,,
0_1_16-9-2013_7,0,7,32377.348,,,
0_5_1-9-2013_7,0,7,0,,,
0_9_9-9-2013_7,0,7,512.891,,,
0_4_23-9-2013_7,0,7,0,,,
0_8_15-9-2013_7,0,7,4395.063,,,
0_8_8-9-2013_7,0,7,1414.34,,,
0_0_2-9-2013_7,0,7,2549.147,,,
0_5_8-9-2013_7,0,7,65.503,,,
0_3_1-9-2013_7,0,7,3319.536,,,
0_6_19-9-2013_7,0,7,19703.505,,,
0_3_25-9-2013_7,0,7,1896.353,,,
0_10_12-9-2013_7,0,7,1518.314,,,
0_10_20-9-2013_7,0,7,20444.748,,,
0_12_10-9-2013_7,0,7,9266.598,,,
0_0_16-9-2013_7,0,7,11376.37,,,
0_2_18-9-2013_7,0,7,6566.839,,,
0_7_28-9-2013_7,0,7,0,,,
0_0_17-9-2013_7,0,7,9884.159,,,
0_2_4-9-2013_7,0,7,12305.845,,,
0_0_24-9-2013_7,0,7,10618.046,,,
0_3_10-9-2013_7,0,7,8661.891,,,
0_7_30-9-2013_7,0,7,3794.981,,,
0_8_10-9-2013_7,0,7,11210.096,,,
0_4_25-9-2013_7,0,7,0,,,
0_0_8-9-2013_7,0,7,1398.202,,,
0_5_12-9-2013_7,0,7,41.414,,,
0_6_3-9-2013_7,0,7,21191.203,,,
0_0_1-9-2013_7,0,7,10293.571,,,
0_8_22-9-2013_7,0,7,2612.416,,,
0_9_13-9-2013_7,0,7,14380.435,,,
0_1_7-9-2013_7,0,7,2224.896,,,
0_11_18-9-2013_7,0,7,575.985,,,
0_7_2-9-2013_7,0,7,4581.413,,,
0_13_1-9-2013_7,0,7,11849.8,,,
0_8_4-9-2013_7,0,7,11482.107,,,
0_0_11-9-2013_7,0,7,10444.952,,,
0_4_3-9-2013_7,0,7,0,,,
0_8_13-9-2013_7,0,7,11420.128,,,
0_1_27-9-2013_7,0,7,29404.172,,,
0_8_20-9-2013_7,0,7,13781.994,,,
0_0_20-9-2013_7,0,7,10894.59,,,
0_11_22-9-2013_7,0,7,538.611,,,
0_8_1-9-2013_7,0,7,12248.398,,,
0_6_14-9-2013_7,0,7,18410.48,,,
0_5_6-9-2013_7,0,7,132.49,,,
0_3_4-9-2013_7,0,7,3981.8,,,
0_8_29-9-2013_7,0,7,4157.275,,,
0_5_4-9-2013_7,0,7,0,,,
0_3_3-9-2013_7,0,7,8619.062,,,
0_12_17-9-2013_7,0,7,9876.669,,,
0_0_26-9-2013_7,0,7,9446.233,,,
0_7_17-9-2013_7,0,7,14386.534,,,
0_2_25-9-2013_7,0,7,7206.215,,,
0_4_4-9-2013_7,0,7,0,,,
0_10_16-9-2013_7,0,7,13093.718,,,
0_0_10-9-2013_7,0,7,9395.905,,,
0_3_14-9-2013_7,0,7,3247.679,,,
0_1_6-9-2013_7,0,7,6531.684,,,
0_5_29-9-2013_7,0,7,144.933,,,
0_4_10-9-2013_7,0,7,0,,,
0_0_23-9-2013_7,0,7,11436.32,,,
0_2_14-9-2013_7,0,7,7262.995,,,
0_0_12-9-2013_7,0,7,1997.69,,,
0_0_19-9-2013_7,0,7,11377.732,,,
0_12_2-9-2013_7,0,7,185.362,,,
0_1_8-9-2013_7,0,7,6019.527,,,
0_5_2-9-2013_7,0,7,0,,,
0_1_5-9-2013_7,0,7,7903.808,,,
0_0_9-9-2013_7,0,7,2300.897,,,
0_10_1-9-2013_7,0,7,13178.957,,,
0_7_29-9-2013_7,0,7,10398.072,,,
0_10_2-9-2013_7,0,7,663.327,,,
0_0_13-9-2013_7,0,7,9627.149,,,
0_11_26-9-2013_7,0,7,578.922,,,
0_9_16-9-2013_7,0,7,14323.059,,,
0_4_22-9-2013_7,0,7,0,,,
0_0_25-9-2013_7,0,7,8827.11,,,
0_5_20-9-2013_7,0,7,36.858,,,
0_7_11-9-2013_7,0,7,5526.02,,,
0_0_28-9-2013_7,0,7,139.423,,,
0_7_15-9-2013_7,0,7,1856.897,,,
0_9_14-9-2013_7,0,7,12414.907,,,
0_5_15-9-2013_7,0,7,37.198,,,
0_6_18-9-2013_7,0,7,17852.882,,,
0_0_15-9-2013_7,0,7,3304.039,,,
0_0_14-9-2013_7,0,7,11299.256,,,
0_5_5-9-2013_7,0,7,131.47,,,
0_9_1-9-2013_7,0,7,13685.832,,,
0_9_27-9-2013_7,0,7,11448.966,,,
0_11_13-9-2013_7,0,7,578.018,,,
0_0_22-9-2013_7,0,7,2667.129,,,
1_0_8-9-2013_22,1,22,71.45,,,
1_0_2-9-2013_22,1,22,117.529,,,
1_0_14-9-2013_22,1,22,7267.257,,,
1_0_16-9-2013_22,1,22,6363.937,,,
1_0_1-9-2013_22,1,22,83.645,,,
1_0_9-9-2013_22,1,22,128.603,,,
1_0_17-9-2013_22,1,22,7091.877,,,
1_0_7-9-2013_22,1,22,87.985,,,
1_0_5-9-2013_22,1,22,84.155,,,
1_0_21-9-2013_22,1,22,121.383,,,
1_0_22-9-2013_22,1,22,5150.557,,,
1_0_11-9-2013_22,1,22,4562.327,,,
1_0_3-9-2013_22,1,22,129.122,,,
1_0_10-9-2013_22,1,22,132.86,,,
1_0_15-9-2013_22,1,22,65.19,,,
1_0_18-9-2013_22,1,22,130.229,,,
1_0_4-9-2013_22,1,22,54.744,,,
1_0_19-9-2013_22,1,22,7036.212,,,
1_0_13-9-2013_22,1,22,90.426,,,
1_0_6-9-2013_22,1,22,87.794,,,
2_0_1-9-2013_10,2,10,2481.263,,,
2_0_2-9-2013_10,2,10,716.393,,,
1_0_16-9-2013_21,1,21,6585.422,,,
1_0_7-9-2013_21,1,21,90.347,,,
1_0_19-9-2013_21,1,21,4120.164,,,
1_0_3-9-2013_21,1,21,122.932,,,
1_0_4-9-2013_21,1,21,2599.165,,,
1_0_17-9-2013_21,1,21,83.774,,,
1_0_2-9-2013_21,1,21,4287.376,,,
1_0_10-9-2013_21,1,21,125.04,,,
1_0_21-9-2013_21,1,21,128.301,,,
1_0_5-9-2013_21,1,21,89.6,,,
1_0_1-9-2013_21,1,21,84.006,,,
1_0_14-9-2013_21,1,21,128.707,,,
1_0_9-9-2013_21,1,21,131.473,,,
1_0_15-9-2013_21,1,21,6288.962,,,
1_0_22-9-2013_21,1,21,6703.333,,,
1_0_8-9-2013_21,1,21,127.175,,,
1_0_6-9-2013_21,1,21,85.738,,,
1_0_11-9-2013_21,1,21,4210.383,,,
1_0_18-9-2013_21,1,21,6077.002,,,
1_0_13-9-2013_21,1,21,123.168,,,
0_7_4-9-2013_14,0,14,3024.871,,,
0_12_11-9-2013_14,0,14,286.144,,,
0_4_6-9-2013_14,0,14,0,,,
0_9_9-9-2013_14,0,14,647.696,,,
0_8_10-9-2013_14,0,14,10274.442,,,
0_11_30-9-2013_14,0,14,0,,,
0_12_30-9-2013_14,0,14,9376.293,,,
0_0_29-9-2013_14,0,14,3327.676,,,
0_0_27-9-2013_14,0,14,3046.321,,,
0_5_17-9-2013_14,0,14,32.994,,,
0_10_3-9-2013_14,0,14,13099.167,,,
0_0_1-9-2013_14,0,14,9101.259,,,
0_8_19-9-2013_14,0,14,10830.947,,,
0_5_8-9-2013_14,0,14,65.573,,,
0_0_16-9-2013_14,0,14,9649.551,,,
0_4_4-9-2013_14,0,14,0,,,
0_8_22-9-2013_14,0,14,1668.715,,,
0_8_13-9-2013_14,0,14,7729.28,,,
0_5_10-9-2013_14,0,14,37.385,,,
0_11_19-9-2013_14,0,14,561.994,,,
0_0_17-9-2013_14,0,14,3199.334,,,
0_7_2-9-2013_14,0,14,1014.261,,,
0_12_14-9-2013_14,0,14,1579.714,,,
0_0_25-9-2013_14,0,14,3264.982,,,
0_0_14-9-2013_14,0,14,3404.871,,,
0_2_25-9-2013_14,0,14,519.04,,,
0_12_9-9-2013_14,0,14,275.775,,,
0_11_8-9-2013_14,0,14,556.714,,,
0_4_1-9-2013_14,0,14,0,,,
0_0_18-9-2013_14,0,14,8643.981,,,
0_8_14-9-2013_14,0,14,4574.687,,,
0_4_26-9-2013_14,0,14,0,,,
0_12_17-9-2013_14,0,14,1416.511,,,
0_2_15-9-2013_14,0,14,6571.616,,,
0_10_16-9-2013_14,0,14,12831.192,,,
0_12_8-9-2013_14,0,14,189.884,,,
0_0_12-9-2013_14,0,14,1257.073,,,
0_0_8-9-2013_14,0,14,1347.085,,,
0_12_29-9-2013_14,0,14,1611.311,,,
0_3_30-9-2013_14,0,14,1812.206,,,
0_8_18-9-2013_14,0,14,10447.704,,,
0_13_6-9-2013_14,0,14,1259.388,,,
0_11_27-9-2013_14,0,14,550.539,,,
0_11_10-9-2013_14,0,14,571.863,,,
0_12_16-9-2013_14,0,14,9525.325,,,
0_8_6-9-2013_14,0,14,1457.945,,,
0_1_5-9-2013_14,0,14,1157.769,,,
0_0_22-9-2013_14,0,14,1800.59,,,
0_4_7-9-2013_14,0,14,0,,,
0_3_8-9-2013_14,0,14,6811.086,,,
0_3_2-9-2013_14,0,14,1500.525,,,
0_3_17-9-2013_14,0,14,2302.292,,,
0_12_24-9-2013_14,0,14,776.147,,,
0_1_7-9-2013_14,0,14,6349.428,,,
0_7_25-9-2013_14,0,14,1985.347,,,
0_3_22-9-2013_14,0,14,6567.991,,,
0_9_14-9-2013_14,0,14,883.566,,,
0_8_15-9-2013_14,0,14,13780.172,,,
0_1_4-9-2013_14,0,14,3645.567,,,
0_8_11-9-2013_14,0,14,1777.824,,,
0_3_28-9-2013_14,0,14,0,,,
0_1_9-9-2013_14,0,14,3087.536,,,
0_1_8-9-2013_14,0,14,6458.932,,,
0_5_30-9-2013_14,0,14,0,,,
0_12_18-9-2013_14,0,14,9460.2,,,
0_3_10-9-2013_14,0,14,3061.969,,,
0_0_19-9-2013_14,0,14,9036.296,,,
0_1_6-9-2013_14,0,14,1776.411,,,
0_12_27-9-2013_14,0,14,1546.476,,,
0_0_26-9-2013_14,0,14,11624.416,,,
0_4_25-9-2013_14,0,14,0,,,
0_8_9-9-2013_14,0,14,1841.699,,,
0_7_11-9-2013_14,0,14,3082.333,,,
0_7_19-9-2013_14,0,14,6077.331,,,
0_0_15-9-2013_14,0,14,10866.982,,,
0_0_11-9-2013_14,0,14,1742.382,,,
0_4_8-9-2013_14,0,14,0,,,
0_4_3-9-2013_14,0,14,0,,,
0_0_2-9-2013_14,0,14,1586.784,,,
0_6_18-9-2013_14,0,14,8475.327,,,
0_9_11-9-2013_14,0,14,2752.496,,,
0_9_16-9-2013_14,0,14,13996.25,,,
0_8_7-9-2013_14,0,14,1495.682,,,
0_4_23-9-2013_14,0,14,0,,,
0_11_6-9-2013_14,0,14,595.919,,,
0_1_27-9-2013_14,0,14,7493.527,,,
0_3_18-9-2013_14,0,14,1612.933,,,
0_8_2-9-2013_14,0,14,1691.33,,,
0_0_10-9-2013_14,0,14,8868.542,,,
0_3_13-9-2013_14,0,14,3256.561,,,
0_12_2-9-2013_14,0,14,438.217,,,
0_1_3-9-2013_14,0,14,24761.524,,,
0_0_28-9-2013_14,0,14,140.001,,,
0_6_15-9-2013_14,0,14,18550.015,,,
0_0_9-9-2013_14,0,14,1808.851,,,
0_8_8-9-2013_14,0,14,1373.103,,,
0_2_17-9-2013_14,0,14,1113.24,,,
0_11_23-9-2013_14,0,14,544.099,,,
0_10_8-9-2013_14,0,14,8931.002,,,
0_2_22-9-2013_14,0,14,6945.532,,,
0_0_30-9-2013_14,0,14,8423.284,,,
0_1_29-9-2013_14,0,14,12410.563,,,
0_1_12-9-2013_14,0,14,1892.552,,,
0_2_6-9-2013_14,0,14,615.709,,,
0_0_24-9-2013_14,0,14,1646.103,,,
0_0_13-9-2013_14,0,14,6687.118,,,
0_2_12-9-2013_14,0,14,1156.245,,,
0_3_16-9-2013_14,0,14,3838.592,,,
0_11_3-9-2013_14,0,14,586.95,,,
0_8_29-9-2013_14,0,14,4529.981,,,
0_7_14-9-2013_14,0,14,1875.263,,,
0_7_23-9-2013_14,0,14,5805.298,,,
0_5_1-9-2013_14,0,14,196.657,,,
0_3_27-9-2013_14,0,14,1407.746,,,
0_8_27-9-2013_14,0,14,4173.899,,,
0_6_16-9-2013_14,0,14,14306.115,,,
0_2_1-9-2013_14,0,14,13809.779,,,
0_0_1-9-2013_9,0,9,9966.41,,,
0_4_23-9-2013_9,0,9,0,,,
0_7_2-9-2013_9,0,9,1955.617,,,
0_2_25-9-2013_9,0,9,524.011,,,
0_8_9-9-2013_9,0,9,5634.176,,,
0_10_14-9-2013_9,0,9,10982.2,,,
0_3_27-9-2013_9,0,9,1902.414,,,
0_5_2-9-2013_9,0,9,0,,,
0_0_28-9-2013_9,0,9,138.07,,,
0_0_11-9-2013_9,0,9,9684.576,,,
0_9_10-9-2013_9,0,9,12206.736,,,
0_1_6-9-2013_9,0,9,1725.412,,,
0_0_27-9-2013_9,0,9,10576.961,,,
0_8_14-9-2013_9,0,9,13647.365,,,
0_4_19-9-2013_9,0,9,0,,,
0_10_20-9-2013_9,0,9,11853.915,,,
0_0_12-9-2013_9,0,9,1281.496,,,
0_4_15-9-2013_9,0,9,0,,,
0_2_18-9-2013_9,0,9,364.422,,,
0_9_13-9-2013_9,0,9,15462.137,,,
0_9_26-9-2013_9,0,9,1121.452,,,
0_4_18-9-2013_9,0,9,0,,,
0_7_11-9-2013_9,0,9,5866.977,,,
0_7_30-9-2013_9,0,9,3993.006,,,
0_1_12-9-2013_9,0,9,1953.369,,,
0_9_6-9-2013_9,0,9,954.934,,,
0_9_17-9-2013_9,0,9,12336.533,,,
0_8_15-9-2013_9,0,9,13699.424,,,
0_7_6-9-2013_9,0,9,1106.427,,,
0_9_3-9-2013_9,0,9,13711.94,,,
0_11_18-9-2013_9,0,9,557.996,,,
0_0_15-9-2013_9,0,9,10814.193,,,
0_11_8-9-2013_9,0,9,582.068,,,
0_6_14-9-2013_9,0,9,18564.673,,,
0_2_29-9-2013_9,0,9,7580.217,,,
0_13_1-9-2013_9,0,9,11729.965,,,
0_3_16-9-2013_9,0,9,3854.266,,,
0_0_19-9-2013_9,0,9,8193.869,,,
0_10_2-9-2013_9,0,9,646.822,,,
0_4_26-9-2013_9,0,9,0,,,
0_4_8-9-2013_9,0,9,0,,,
0_0_8-9-2013_9,0,9,1453.312,,,
0_0_2-9-2013_9,0,9,1634.938,,,
0_5_20-9-2013_9,0,9,37.422,,,
0_0_9-9-2013_9,0,9,5595.298,,,
0_3_8-9-2013_9,0,9,2130.144,,,
0_4_22-9-2013_9,0,9,0,,,
0_7_17-9-2013_9,0,9,5558.632,,,
0_7_28-9-2013_9,0,9,0,,,
0_8_10-9-2013_9,0,9,10853.928,,,
0_7_12-9-2013_9,0,9,2051.561,,,
0_1_5-9-2013_9,0,9,1633.921,,,
0_0_26-9-2013_9,0,9,3455.471,,,
0_12_19-9-2013_9,0,9,8716.317,,,
0_4_4-9-2013_9,0,9,0,,,
0_2_4-9-2013_9,0,9,12214.911,,,
0_3_10-9-2013_9,0,9,1736.693,,,
0_0_29-9-2013_9,0,9,1351.606,,,
0_3_25-9-2013_9,0,9,1891.537,,,
0_0_25-9-2013_9,0,9,3223.479,,,
0_8_20-9-2013_9,0,9,13545.275,,,
0_4_30-9-2013_9,0,9,0,,,
0_7_15-9-2013_9,0,9,4510.91,,,
0_8_13-9-2013_9,0,9,12252.908,,,
0_0_20-9-2013_9,0,9,10542.102,,,
0_8_25-9-2013_9,0,9,4205.699,,,
0_4_3-9-2013_9,0,9,0,,,
0_3_1-9-2013_9,0,9,3430.911,,,
0_11_22-9-2013_9,0,9,561.334,,,
0_0_18-9-2013_9,0,9,3664.526,,,
0_8_8-9-2013_9,0,9,1429.168,,,
0_5_29-9-2013_9,0,9,76.117,,,
0_4_25-9-2013_9,0,9,0,,,
0_10_19-9-2013_9,0,9,11020.334,,,
0_0_22-9-2013_9,0,9,8834.141,,,
0_3_22-9-2013_9,0,9,8261.089,,,
0_11_13-9-2013_9,0,9,555.257,,,
0_0_10-9-2013_9,0,9,8949.779,,,
0_6_19-9-2013_9,0,9,8716.017,,,
0_0_14-9-2013_9,0,9,10905.229,,,
0_9_11-9-2013_9,0,9,13970.296,,,
0_12_17-9-2013_9,0,9,11475.565,,,
0_10_16-9-2013_9,0,9,15448.273,,,
0_8_11-9-2013_9,0,9,11444.654,,,
0_10_12-9-2013_9,0,9,1393.78,,,
0_5_8-9-2013_9,0,9,65.712,,,
0_5_1-9-2013_9,0,9,0,,,
0_5_6-9-2013_9,0,9,125.143,,,
0_9_27-9-2013_9,0,9,11830.86,,,
0_8_4-9-2013_9,0,9,11712.899,,,
0_5_15-9-2013_9,0,9,46.513,,,
0_9_9-9-2013_9,0,9,6145.833,,,
0_8_6-9-2013_9,0,9,1393.43,,,
0_12_10-9-2013_9,0,9,9836.817,,,
0_8_29-9-2013_9,0,9,1311.122,,,
0_12_2-9-2013_9,0,9,176.156,,,
0_9_4-9-2013_9,0,9,20958.695,,,
0_8_1-9-2013_9,0,9,11775.115,,,
0_5_4-9-2013_9,0,9,0,,,
0_0_13-9-2013_9,0,9,10353.565,,,
0_1_3-9-2013_9,0,9,25714.61,,,
0_6_27-9-2013_9,0,9,15961.089,,,
0_1_13-9-2013_9,0,9,27710.598,,,
0_0_16-9-2013_9,0,9,11311.729,,,
0_12_23-9-2013_9,0,9,10940.24,,,
0_1_9-9-2013_9,0,9,13528.68,,,
0_10_3-9-2013_9,0,9,12323.203,,,
0_0_17-9-2013_9,0,9,9849.71,,,
0_0_24-9-2013_9,0,9,12549.387,,,
0_1_7-9-2013_9,0,9,6728.148,,,
0_3_15-9-2013_9,0,9,3191.828,,,
0_0_23-9-2013_9,0,9,11552.16,,,
0_1_2-9-2013_9,0,9,2939.654,2690.630503,1632.55225,1058.078253
0_6_30-9-2013_14,0,14,10912.445,9801.085851,5286.98375,4514.102101
0_6_6-9-2013_14,0,14,2774.046,2358.985531,1291.5415,1067.444031
0_1_18-9-2013_9,0,9,9766.242,9291.949199,4830.2636,4461.685599
0_8_28-9-2013_14,0,14,179.761,140.001,70.0005,70.0005
0_6_18-9-2013_9,0,9,10356.128,9291.949199,4830.2636,4461.685599
0_10_30-9-2013_9,0,9,12045.451,7917.076254,4288.665333,3628.410921
0_6_25-9-2013_14,0,14,9270.003,7518.744064,3890.9825,3627.761564
0_6_17-9-2013_14,0,14,9918.747,7998.970549,4227.545333,3771.425216
0_0_30-9-2013_9,0,9,8872.99,7917.076254,4288.665333,3628.410921
0_9_7-9-2013_9,0,9,16512.67,6728.148,6728.148,0
0_1_19-9-2013_14,0,14,27091.359,23355.8959,14068.32867,9287.567237
